sasdate,RPI,W875RX1,DPCERA3M086SBEA,CMRMTSPLx,RETAILx,INDPRO,IPFPNSS,IPFINAL,IPCONGD,IPDCONGD,IPNCONGD,IPBUSEQ,IPMAT,IPDMAT,IPNMAT,IPMANSICS,IPB51222S,IPFUELS,CUMFNS,HWI,HWIURATIO,CLF16OV,CE16OV,UNRATE,UEMPMEAN,UEMPLT5,UEMP5TO14,UEMP15OV,UEMP15T26,UEMP27OV,CLAIMSx,PAYEMS,USGOOD,CES1021000001,USCONS,MANEMP,DMANEMP,NDMANEMP,SRVPRD,USTPU,USWTRADE,USTRADE,USFIRE,USGOVT,CES0600000007,AWOTMAN,AWHMAN,HOUST,HOUSTNE,HOUSTMW,HOUSTS,HOUSTW,PERMIT,PERMITNE,PERMITMW,PERMITS,PERMITW,AMDMNOx,AMDMUOx,BUSINVx,ISRATIOx,M1SL,M2SL,M2REAL,BOGMBASE,TOTRESNS,BUSLOANS,REALLN,NONREVSL,CONSPI,S&P 500,S&P: indust,S&P div yield,S&P PE ratio,FEDFUNDS,CP3Mx,TB3MS,TB6MS,GS1,GS5,GS10,AAA,BAA,COMPAPFFx,TB3SMFFM,TB6SMFFM,T1YFFM,T5YFFM,T10YFFM,AAAFFM,BAAFFM,EXSZUSx,EXJPUSx,EXUSUKx,EXCAUSx,WPSFD49207,WPSFD49502,WPSID61,WPSID62,OILPRICEx,PPICMM,CPIAUCSL,CPIAPPSL,CPITRNSL,CPIMEDSL,CUSR0000SAC,CUSR0000SAD,CUSR0000SAS,CPIULFSL,CUSR0000SA0L2,CUSR0000SA0L5,PCEPI,DDURRG3M086SBEA,DNDGRG3M086SBEA,DSERRG3M086SBEA,CES0600000008,CES2000000008,CES3000000008,DTCOLNVHFNM,DTCTHFNM,INVEST
1961-11-01,0.054924932768528834,0.05357162586421271,0.037156354139314285,0.05997873616898275,0.04167382544331666,0.09008719859747139,0.0690710284318552,0.06812981392062012,0.07959490759106513,0.1169394944476454,0.06354792212443572,0.04365327649860884,0.12349841877206069,0.14890501115738308,0.12522040496018505,0.0964041376828817,0.06476224871546288,0.05602680981312602,4.993399999999994,302.0,0.073212581,-0.0008947910975880546,-0.0004236326563091808,0.0,3.0999999999999996,-0.04768483813118518,-0.07438936900956161,0.1265570053795777,-0.07880523690554853,0.33126389151407487,-0.22532159050610012,0.014369675884823963,0.0067857971249569715,-0.03621757288673333,0.0017015488195895045,0.00968036271038919,0.012195273093819736,0.0061616436351918935,0.018400846045816266,0.00027081922982041817,0.002733009319873858,0.003813347741331796,0.022046918892980827,0.034167681908863656,40.2,0.6999999999999997,40.7,7.233455418621439,5.53338948872752,5.69035945432406,6.198478716492308,5.840641657373398,7.049254841255837,5.529429087511423,5.442417710521793,5.749392985908253,5.872117789475416,0.14259391638761976,0.025636399118640796,-0.0036582219288234796,-0.10331125900000004,0.02374813373405793,0.024469118655839672,0.06319063038221273,0.015826105626405962,0.019965560086764977,-0.040085004225327125,0.013887024966881878,-0.0578232780386001,-0.004050388999999988,0.2479636692193079,0.2380764969641076,-0.7016827299999999,0.3197943911806793,0.16999999999999993,-0.2999999999999998,0.10999999999999988,0.040000000000000036,-0.010000000000000231,0.009999999999999787,0.009999999999999787,0.08000000000000007,0.03000000000000025,0.37,-0.13,0.09,0.46,1.21,1.33,1.78,2.5,0.003568866618518074,0.005776248745050339,0.0004619348043410909,0.05874397026756146,-0.02993221326749751,-0.041642328018284935,-4.244166923728088e-05,0.009884759232542173,0.0,0.0028107758875757227,-0.007851015563168584,-0.008810251641407696,0.04341905750697661,-0.00528803109795728,-0.008915363657952202,0.03148993222925478,-0.012902745027509432,0.0032257544821581163,-0.009671206294793233,-0.006710261020640207,-0.010612936642441895,0.004586299173581665,-0.021498536004183055,-0.006261564210751747,-0.0015871308599531009,0.00510022333477933,-0.0013854915298378012,-0.15029182372292738,-0.0998951869087783,0.09769833688211715
1961-12-01,0.06549434076209337,0.06492067339907681,0.05643211624949851,0.052938312277399646,0.049376636296090126,0.1180519679240204,0.0897832035224937,0.08770370092987756,0.08877250973978779,0.16957597702259086,0.06468029289816268,0.07008762693680959,0.16491532334504688,0.2130055882681927,0.14240621883792537,0.12646110272175637,0.06788107422002332,0.037448606977420695,7.348399999999998,355.0,0.118459437,-0.0045276004218308685,0.001853005588003498,-0.5999999999999996,3.4000000000000004,-0.19245839409640997,-0.22263278259620112,0.17543861243551007,0.05781957088882628,0.28677913785318854,-0.23972057530319013,0.020808381475907467,0.023076512303642716,-0.029613514984459854,0.030623414826543183,0.023930279946267063,0.029510710343510382,0.016147256012082778,0.01961095415624392,0.0030735876664547135,0.003298353814854771,0.007091847270014995,0.02354866584979831,0.027420980365564063,39.7,0.7999999999999998,40.4,7.21890970761906,5.545177444479562,5.627621113690637,6.220590170099739,5.793013608384144,7.057036981697891,5.616771097666572,5.424950017481403,5.771441123130016,5.823045895483019,0.1613522639710716,0.045342852452659343,0.009247648923201623,-0.10331125900000004,0.025780055821444492,0.02347524073058338,0.06465778883405715,0.06324259178519931,0.024948602409791132,-0.02965930302975872,0.027369106211688088,-0.03285530577216722,-0.004805912999999995,0.23351214637703066,0.23022568701462465,-0.6173751460000001,0.3048462663691289,0.3500000000000001,-0.040000000000000036,0.3500000000000001,0.3799999999999999,0.3200000000000003,0.2400000000000002,0.21999999999999975,0.07000000000000028,0.0,0.86,0.27,0.55,0.85,1.58,1.73,2.09,2.77,0.0024124904414610793,0.0067107890981752405,0.0007833363405720384,0.059660229383750776,-0.023988672489182683,-0.026862255625769826,0.003230883675731988,0.009852296443011888,0.0,0.024015996808373075,-0.006822403361780527,-0.008810251641407696,0.03337879265284549,-0.009837564089172801,-0.011869575555383705,0.026205913303577244,-0.004633999380983411,-0.00010135192211313537,-0.012789741117309461,-0.009961151548830482,-0.009574761520147135,0.02087933451805668,-0.025291630478526894,-0.005392469285834256,0.01214306195194903,-0.010085959118633303,0.012947369962776123,-0.14419793097205513,-0.08872766734585014,0.0770868881416078
1962-01-01,0.055583542263674346,0.0548697746677167,0.05421894281535611,0.09679320957481252,0.05715531970914611,0.10814903908121432,0.08223886238644118,0.0846191739501605,0.08947684258945454,0.18458983846146992,0.057032116662522725,0.05980224184734517,0.14859291850235934,0.20007558616088295,0.11063499768043972,0.11109419762161643,0.07158096104117817,0.04033326351509059,6.131299999999996,442.0,0.153742946,-0.0036690504484120368,0.005034738123056215,-0.7999999999999998,1.6000000000000014,-0.1021808627404468,-0.24073130083348904,-0.07260308097430102,-0.20406793241064758,0.05176193455858957,-0.24819062094269562,0.022253022812503076,0.02286180116692904,-0.02122301017931516,-0.005861075216546219,0.030414800927871966,0.040598505861375145,0.016291384434261147,0.02193255355400403,0.005240817995220581,0.009840868177038331,0.006911644761267155,0.02312241742085419,0.03296307625930339,39.3,0.6999999999999997,40.0,7.215975002651466,5.62040086571715,5.459585514144159,6.184148890937483,5.8998973535824915,7.022868086082641,5.594711379601839,5.293304824724492,5.777652323222656,5.802118375377063,0.21482062112093736,0.06265712136984725,0.01836261651535942,-0.12397351000000012,0.020816807282462158,0.019907099554020924,0.06518551870570555,0.062159417289610275,0.014366493079254639,-0.013624088266108725,0.03491055725683623,-0.05364449810404537,-0.005072278000000013,0.14545351042989196,0.14401814431072868,-0.32543560800000026,0.21537253364861764,0.7,0.2799999999999998,0.48,0.46999999999999975,0.46999999999999975,0.27,0.2400000000000002,0.09999999999999964,-0.019999999999999574,1.11,0.57,0.79,1.13,1.79,1.93,2.27,2.93,0.002689919069305713,0.008507259103967435,0.0016377687286679432,0.05113216973714448,-0.017973412724279214,-0.020873891697186675,0.003241355676224522,0.0065574005461592755,0.0,0.08162446599435524,-0.009195978564657814,-0.015334364000106682,0.033345898457023626,-0.005260897061761138,-0.0059611517605207,0.03148993222925478,-0.012847563286290331,0.006599498688121042,-0.009640132214413288,-0.013300052814345431,-0.008637834072511286,0.013088831850361693,-0.024774699025775337,-0.0015819031189274746,0.016609151935084165,-0.003045831937153687,0.026835752545514957,-0.12015900885522157,-0.07670568430844327,0.04660514345822353
1962-02-01,0.05592471261926679,0.059630238160241156,0.050115506025220746,0.08028955379800529,0.06083176009553881,0.1255907689854645,0.09412185106392634,0.09444147505297895,0.09004807048301178,0.19568305427719057,0.05665912684774321,0.08328804460570671,0.1721843948857873,0.2276611358801861,0.1355255255472847,0.13337785220801823,0.06938543708195333,0.007449861735477459,7.914699999999996,436.0,0.186770182,-0.0001562178247720425,0.014380460642477999,-1.4000000000000004,2.4000000000000004,-0.30334991171701997,-0.22991840339934466,-0.1295040009545403,-0.2916847462414385,0.0267078189149359,-0.39976435550506295,0.029999031040759405,0.03683098096005999,-0.013239037692892808,0.029679817967013022,0.040386794098187906,0.05661781871623894,0.01786467556422089,0.026399353868221453,0.012926733674552437,0.016851707469731636,0.016572539854156076,0.024245944300670175,0.03332687472149587,39.9,0.6999999999999997,40.4,7.15305163493748,5.3706380281276624,5.616771097666572,6.210600077024653,5.66988092298052,7.085064293952548,5.616771097666572,5.53338948872752,5.82600010738045,5.7899601708972535,0.1959830342607276,0.0729498464346019,0.026707352661510697,-0.10331125900000004,0.016465232353356285,0.013028077174292996,0.06284598939663333,0.05300619031631548,-0.011926798013659035,-0.00822255473396849,0.04029447264212349,-0.029748692712061597,-0.0037167059999999863,0.12176060245904008,0.12178253472267464,-0.23017588700000013,0.1818924844586225,-0.16999999999999993,0.1900000000000004,0.31000000000000005,0.33000000000000007,0.34999999999999964,0.22999999999999998,0.26000000000000023,0.15000000000000036,0.0,0.85,0.36,0.56,0.91,1.52,1.67,2.05,2.7,0.0014107799788929398,0.008398414634319451,0.005236453322656542,0.05799437244977246,-0.02093632536445611,-0.029710370820906995,0.003230883675731988,-0.0032840752011900065,0.0,0.07848355148599806,-0.005507455611574397,-0.008757517018682659,0.029907278252804037,-0.00523403504474329,-0.006005180379129893,0.026205913303577244,-0.008637030749946817,-0.00010067508244260281,-0.006500412209745399,-0.003425180569045061,-0.006728717459697275,0.015484093678470146,-0.02134110423478397,-0.0011127362806715446,0.012312318576847336,-0.023564289071091316,0.03595419892580709,-0.08273726762373812,-0.05443545785146142,0.008137562677329235
1962-03-01,0.05868437980959573,0.06132492920217292,0.04598719230369497,0.06783821914929966,0.06701429586112262,0.12488109267416059,0.09692049726940555,0.10297434004911343,0.09755810204469206,0.2102003188358723,0.0629954688345502,0.0973365273694462,0.1644541965270827,0.22844510000941254,0.1169130942067631,0.13459585607601365,0.09118064289480898,0.05797327011107001,8.027500000000003,406.0,0.175690892,-0.00409589778738173,0.009717250774068376,-1.3000000000000007,0.9000000000000004,-0.07928257439004938,-0.34149839676412075,-0.23034646360826816,-0.38550950544072116,-0.08256750612927011,-0.2926838193510086,0.029671517775067713,0.03574567588283273,-0.014217878751829005,0.010596578388457623,0.04291141939300758,0.06118324444690337,0.017534609274742152,0.02647695533925365,0.012993054753041022,0.019821847588077368,0.011763583413301859,0.026524714751257505,0.03312317426276579,40.1,0.6999999999999997,40.6,7.274479558773871,5.529429087511423,5.648974238161206,6.284134161070802,5.916202062607435,7.033506484287697,5.493061443340548,5.407171771460119,5.799092654460526,5.823045895483019,0.1641481117120307,0.07018865879403435,0.03904415551899376,-0.07231788100000003,0.013574283176052582,0.013479696146963427,0.06399933014540782,0.054996047557617445,-0.006927516205942119,-0.0019880375105816306,0.04287710265237088,-0.01799759501217224,-0.0035993380000000075,0.09187321344646193,0.09002908067446302,-0.12331498600000002,0.14136164448681932,0.8300000000000001,0.2200000000000002,0.33000000000000007,0.33000000000000007,0.18000000000000016,0.08000000000000007,0.18999999999999995,0.16999999999999993,0.020000000000000462,0.4,-0.13,0.02,0.21,0.83,1.08,1.54,2.19,0.004410736075656008,0.00792809245219761,0.006342666645382078,0.0609879214145477,-0.008950795124642141,-0.00889770065047113,-0.003273187097023289,0.01969391317587066,0.0,0.07241635993847284,-0.003516744934247029,-0.00659066893359217,0.02656837698728909,0.0035837819126487425,-0.003015641530763613,0.026212695010600306,-0.00042000219018545337,0.0032051130520569515,-0.0033705192008177676,-0.003425180569045061,-0.0036707895085035247,0.013414117515354818,-0.014905997585775044,0.0005458439100283208,0.0210149350812896,0.02444697764555115,0.03595419892580709,-0.03873403777975781,-0.026742068250477757,-0.009655497400817836
1962-04-01,0.06165116841460705,0.06410694215798163,0.04896335204495239,0.0896397488638172,0.09029089788552724,0.10666142652281074,0.08914698388560227,0.0960523665834021,0.08278352528384847,0.16322023076605818,0.055117976534715396,0.0931992149846752,0.13383402681821988,0.1818961587781689,0.10272832763161954,0.1127313802401475,0.07226639453146921,0.06531240957784368,6.359999999999999,400.0,0.178631312,0.00015653349493049973,0.015150654899557026,-1.4000000000000004,-0.5999999999999996,-0.059576877081245705,-0.2557290035249835,-0.35364004024357865,-0.46699309009286427,-0.25256208907906164,-0.30326034243442734,0.036166499242611394,0.04383827430461196,-0.011162760358123691,0.0457629416893921,0.04607226862287028,0.06232899587170593,0.0234748865527159,0.03212510139700697,0.02368519923333423,0.023467285952042616,0.030060397236111314,0.026085100015388107,0.03339151317990208,40.1,0.5999999999999996,40.6,7.329093736246592,5.634789603169249,5.786897381366708,6.244166900663736,5.998936561946683,7.118826249062078,5.66988092298052,5.4638318050256105,5.7899601708972535,5.945420608606575,0.09285272346073725,0.04957525626311998,0.040582854051832484,-0.09298013300000019,0.012061721649374135,0.013091501743100586,0.0637169648540894,0.06286851229303103,-0.001793270115470591,0.012618136550102133,0.0523900233845076,0.021039587707466723,-0.0017914450000000026,0.03316706761768895,0.028314462292523324,0.06061269800000035,0.06392766219830781,1.2899999999999998,0.29000000000000004,0.43999999999999995,0.3599999999999999,0.11000000000000032,0.03000000000000025,0.06000000000000005,0.08000000000000007,0.009999999999999787,0.42,-0.05,0.05,0.21,0.82,1.06,1.55,2.24,0.004797831730194435,0.0035054180547060554,0.005666343273406982,0.05994634508923561,0.00298953884836628,0.0,-1.0610248438513992e-05,0.016356012972711387,0.0,0.060289863389413334,0.004230457121854325,-4.271952496504028e-05,0.03959787727762265,-0.0006927606789006724,0.0029018462806837952,0.026205913303577244,-0.00859997269323598,0.009905286822620596,-0.00016024357056965144,-9.739047637058462e-05,0.0022330000981565234,0.008597337849893805,0.002974447787884138,-0.0005525766730998249,0.011998438023114177,-0.009854635999174133,0.017520888715959138,0.00947103937668814,0.0025025462305965362,-0.007035507893533577
1962-05-01,0.05535474925971684,0.05956947378793487,0.05053933376006725,0.07080343785556487,0.08213589591466963,0.09031113743945607,0.08749454881028917,0.0921335488805739,0.07662372151247654,0.14046143498629204,0.054762741765554956,0.09203533318917723,0.0900485863146252,0.11562351440520979,0.09105814532356593,0.0952009930800668,0.057601071560346995,0.06069093249333868,4.97890000000001,403.0,0.195220636,0.0014042256727542224,0.018753813290468102,-1.5999999999999996,-0.09999999999999964,-0.12474370385232003,-0.23596987140447023,-0.3966076542741037,-0.48929369143250767,-0.314822381351334,-0.17116191165842487,0.033673461360844925,0.03865368960661186,-0.013059740332200143,0.053993762076824936,0.038171821029855835,0.051004469038229416,0.020193145518817346,0.03104746989505003,0.02020270731751772,0.024146042305218884,0.023549823850151697,0.026392811356406476,0.03337047808641991,40.2,0.5999999999999996,40.6,7.301822342137932,5.648974238161206,5.666426688112432,6.249975242259483,5.971261839790462,7.040536390215956,5.393627546352362,5.472270673671475,5.831882477283517,5.8377304471659395,0.08481853493209002,0.03507157386150972,0.04749408656573628,-0.06198675499999995,0.006363257543106293,0.007197707155098598,0.062203188479401206,0.06485067349702334,0.008779687652046064,0.032359182432214695,0.05840779278437269,0.033159013349827404,0.00039609799999998363,-0.054225964027970974,-0.05884911621879674,0.3424781590000001,-0.03910816007720408,0.3799999999999999,0.40000000000000036,0.3999999999999999,0.3299999999999996,0.1599999999999997,0.18999999999999995,0.16000000000000014,0.010000000000000675,-0.009999999999999787,0.8,0.33,0.42,0.67,1.3,1.51,1.92,2.64,0.00013859693722961808,0.00018123639740608155,0.006457274359007004,0.09156592783007629,0.00599700599251296,0.00895970583487049,0.006514681021193791,0.03632290094107793,0.0,0.014626147834682524,0.004226334504597418,-0.0022046969903377622,0.022869814090747287,0.003571638107557007,0.0029018462806837952,0.020915472630543164,-0.00041657988521670575,0.006500008948909564,0.003039759160101241,0.003154644910007054,0.002746008487851004,0.003985879352814692,0.002982081290410221,0.002060836401668542,0.007758107680124082,-0.016094098408508284,0.01278257287025275,0.05048511875034478,0.027369441616908574,-0.01873805956001462
1962-06-01,0.047326493055720675,0.05281632599200137,0.04312998374838939,0.044973577793221864,0.06181923204965756,0.07427182078729722,0.0781874306899697,0.08181482018258146,0.05896795443794023,0.08920161222905554,0.047219056774173485,0.093429971516926,0.07161907690388691,0.08077084038376192,0.08678270839685087,0.07790397998712084,0.08960947397490315,0.09237288955396483,3.605000000000004,320.0,0.169839823,-0.005148817530638894,0.01020640083442892,-1.4000000000000004,-1.0999999999999996,-0.1415560549068582,-0.25373354043736285,-0.4253464786619938,-0.35687255287129904,-0.4821460160714608,-0.07398785807766828,0.03041622529118726,0.030051991701457226,-0.027939628133027306,0.01806764675923045,0.035217908936513,0.04732017257109433,0.018265347977292734,0.03060795628417523,0.019190642546366377,0.02745708198420882,0.02138585264142101,0.025945751490009883,0.03528181414464093,40.0,0.5,40.5,7.247080584585756,5.605802066295998,5.560681631015528,6.248042874508429,5.872117789475416,7.050989447068045,5.4510384535657,5.484796933490655,5.796057750765372,5.860786223465865,0.05595779649000043,0.02792494369687404,0.05352761051117305,-0.01033112600000008,0.0021988099091796443,0.004013026971654732,0.061901167096182874,0.06233113602296925,0.008742833244941739,0.04411662653133641,0.05403131022257224,0.043777036033608496,0.002303011999999993,-0.16515790344575354,-0.17509385367250196,0.7466222020000002,-0.16646172702670414,0.9500000000000002,0.33999999999999986,0.3999999999999999,0.2599999999999998,-0.03000000000000025,-0.16999999999999993,0.03000000000000025,-0.04999999999999982,-0.010000000000000675,0.57,0.05,0.12,0.35,0.96,1.23,1.6,2.34,-0.0012042056014962554,7.238798859887652e-05,0.006609409387673626,0.07905514400451352,0.00599700599251296,0.00895970583487049,0.01630282563530283,0.04352056211726785,0.0,0.0024889220064587825,0.004585586840959888,-4.253398584275203e-05,0.016214233905398334,-0.00518111109204078,0.0029018462806837952,0.013037994338129799,-0.00041657988521670575,-0.00017779358212033358,0.003039759160101241,-9.739047637058462e-05,0.002933808742128896,0.0014081026150432052,0.004336741759365381,0.001685649721349769,-0.0009186955170725764,-0.026992244736793847,-0.000744078410585991,0.0837240627171294,0.04776532722942051,-0.05970309048130673
1962-07-01,0.04931148105530436,0.055189232577989245,0.04934473869364986,0.05954872782475462,0.0783073067869342,0.07239918354825337,0.07969388950099043,0.08758619400302381,0.06683593873517912,0.09306530792880352,0.055334713931628254,0.09603996163621087,0.06639781921466748,0.06706629359542093,0.08276676909385561,0.07484580375804573,0.10779500621568605,0.02333217732085746,3.3673,273.0,0.16594397900000002,-0.0033229698706520594,0.013248636148711412,-1.5999999999999996,-2.700000000000001,-0.11666571710439033,-0.17175807828438483,-0.5564786374391693,-0.5501257997505737,-0.561888803183547,-0.12859015103988725,0.029546424748454925,0.03209734997487779,-0.039525818058808504,0.0480796728265398,0.032276704479990315,0.04280285901674574,0.01748213670648191,0.028203756021097703,0.015119078491656168,0.02500734101124813,0.019929130602259093,0.02552033377085472,0.03403145306542754,40.0,0.2999999999999998,40.5,7.27931883541462,5.568344503761097,5.648974238161206,6.253828811575473,5.950642552587727,7.080867896690782,5.420534999272286,5.5254529391317835,5.846438775057725,5.902633333401366,0.0859710362606414,0.01994944483451988,0.0551263564525275,-0.030993377000000155,0.005805233185968817,0.006233586924577317,0.06458446751815305,0.06787684146151562,0.01911387704414036,0.04303360615555141,0.0538061303234767,0.053626138139729385,0.0030502160000000222,-0.13860887880218797,-0.14845471287893197,0.6529059099999999,-0.15339021373868045,1.54,0.6399999999999997,0.6799999999999997,0.6299999999999999,0.3700000000000001,-0.040000000000000036,0.08999999999999986,-0.07000000000000028,-0.040000000000000036,0.65,0.21,0.37,0.58,1.09,1.3,1.63,2.34,0.00030115248967987895,-0.0002897757655864197,0.006864524631626123,0.042781199640371165,0.00898654484087924,0.002962859678929064,0.013061331711132329,0.03999044117569195,0.0,-0.018457742275410638,-0.002466605515852649,-4.2349652856987774e-05,-0.00678702256095276,0.0035595693772494386,-0.008924065325626618,0.007795527378381628,0.00773345153298477,0.0031948908965189204,-0.006409254429563305,-0.006665540878750598,-0.00016415921641455,0.0007144023992582405,-0.003492658424875117,0.0018020559511247036,0.00772853309234367,0.005342219387541647,-0.0053993705322513685,0.11413132342232934,0.07204706809090133,-0.04669534040427781
1962-08-01,0.05035405241729496,0.05204342142207441,0.0485923137553379,0.04728778231837971,0.07354323684352337,0.06439699278842026,0.07289844414236013,0.07864142953592079,0.04863339569002667,0.07670192213406013,0.037258481193924275,0.10181877986880616,0.049268926725160256,0.05293388424703638,0.06438026039596334,0.06333781956723383,0.08379135006243876,0.0032677642699514564,2.4384999999999906,182.0,0.10460131,0.0063173725275280646,0.016805093571980123,-0.8999999999999995,-2.5,0.017482962780347222,-0.11364596707028962,-0.4222825049203909,-0.4345900925797359,-0.41215409625896093,-0.03439301085976432,0.027967247344738766,0.02770347803320483,-0.033928303591788556,0.04217187557758617,0.027705136924057072,0.03609935475816073,0.015889581534015207,0.028106062914675434,0.016098193773546043,0.020778910156855623,0.02121062671757734,0.024701997018789612,0.033547769339424605,40.1,0.20000000000000018,40.5,7.324489979348532,5.605802066295998,5.730099782973574,6.289715570908998,5.986452005284438,7.090076835776092,5.429345628954441,5.4510384535657,5.883322388488279,5.940171252720432,0.022521187078952565,-0.0006315864763486445,0.05517147276619205,-0.010331125999999857,0.005923008743680569,0.008836581800497179,0.06278341759616968,0.05789644705386543,-0.0013300942527463278,0.042071306515171436,0.05657076976066966,0.05789823762366453,0.0034686959999999933,-0.14704611529095057,-0.15673457036714034,0.6614998929999998,-0.18297531147404822,0.9300000000000002,0.3799999999999999,0.4299999999999997,0.33000000000000007,0.14000000000000012,-0.25,-0.06000000000000005,-0.10000000000000053,-0.05000000000000071,0.37,-0.11,0.06,0.27,0.78,1.05,1.42,2.13,0.0011806240158334091,-0.0003983597135874817,0.0003210444674157653,0.04390370878039303,0.00298953884836628,0.005961256276275861,0.013061331711132329,-0.023218290102007266,0.0,-0.021529941312380618,0.00020881269978323402,-0.004362010797373195,-0.006862133333464193,-0.005155041360661805,-0.0030065775141792095,0.0051540897951909415,-0.00041319924228622185,0.0031948908965189204,-0.0032793614206356736,-9.675286637911285e-05,0.0013003496415633364,-0.002168066326077245,0.00037096134112823975,0.0027409299298635226,0.007699179281657198,0.005625676110102562,-0.005371106662455549,0.14381365225647436,0.0922940167302535,-0.07579214225231112
